date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-02-25,7056,Santa Maria del Camí,Mallorca,0,0,0,0,0
2020-02-25,7057,Santanyí,Mallorca,0,0,0,0,0
2020-02-25,7058,Selva,Mallorca,0,0,0,0,0
2020-02-25,7047,Sencelles,Mallorca,0,0,0,0,0
2020-02-25,7060,Sineu,Mallorca,0,0,0,0,0
2020-02-25,7061,Sóller,Mallorca,0,0,0,0,0
2020-02-25,7062,Son Servera,Mallorca,0,0,0,0,0
2020-02-25,7063,Valldemossa,Mallorca,0,0,0,0,0
2020-02-25,7065,Vilafranca de Bonany,Mallorca,0,0,0,0,0
2020-02-25,0,total-mallorca,Mallorca,0,0,0,0,0
2020-02-26,7001,Alaró,Mallorca,0,0,0,0,0
2020-02-26,7003,Alcúdia,Mallorca,0,0,0,0,0
2020-02-26,7004,Algaida,Mallorca,0,0,0,0,0
2020-02-26,7005,Andratx,Mallorca,0,0,0,0,0
2020-02-26,7901,Ariany,Mallorca,0,0,0,0,0
2020-02-26,7006,Artà,Mallorca,0,0,0,0,0
2020-02-26,7007,Banyalbufar,Mallorca,0,0,0,0,0
2020-02-26,7008,Binissalem,Mallorca,0,0,0,0,0
2020-02-26,7009,Búger,Mallorca,0,0,0,0,0
2020-02-26,7010,Bunyola,Mallorca,0,0,0,0,0
2020-02-26,7011,Calvià,Mallorca,0,0,0,0,0
2020-02-26,7012,Campanet,Mallorca,0,0,0,0,0
2020-02-26,7013,Campos,Mallorca,0,0,0,0,0
2020-02-26,7014,Capdepera,Mallorca,0,0,0,0,0
2020-02-26,7016,Consell,Mallorca,0,0,0,0,0
2020-02-26,7017,Costitx,Mallorca,0,0,0,0,0
2020-02-26,7018,Deià,Mallorca,0,0,0,0,0
2020-02-26,7019,Escorca,Mallorca,0,0,0,0,0
2020-02-26,7020,Esporles,Mallorca,0,0,0,0,0
2020-02-26,7021,Estellencs,Mallorca,0,0,0,0,0
2020-02-26,7022,Felanitx,Mallorca,0,0,0,0,0
2020-02-26,7025,Fornalutx,Mallorca,0,0,0,0,0
2020-02-26,7027,Inca,Mallorca,0,0,0,0,0
2020-02-26,7028,Lloret de Vistalegre,Mallorca,0,0,0,0,0
2020-02-26,7029,Lloseta,Mallorca,0,0,0,0,0
2020-02-26,7030,Llubí,Mallorca,0,0,0,0,0
2020-02-26,7031,Llucmajor,Mallorca,0,0,0,0,0
2020-02-26,7033,Manacor,Mallorca,0,0,0,0,0
2020-02-26,7034,Mancor de la Vall,Mallorca,0,0,0,0,0
2020-02-26,7035,Maria de la Salut,Mallorca,0,0,0,0,0
2020-02-26,7036,Marratxí,Mallorca,0,0,0,0,0
2020-02-26,7038,Montuïri,Mallorca,0,0,0,0,0
2020-02-26,7039,Muro,Mallorca,0,0,0,0,0
2020-02-26,7040,Palma,Mallorca,0,0,0,0,0
2020-02-26,7041,Petra,Mallorca,0,0,0,0,0
2020-02-26,7044,Sa Pobla,Mallorca,0,0,0,0,0
2020-02-26,7042,Pollença,Mallorca,0,0,0,0,0
2020-02-26,7043,Porreres,Mallorca,0,0,0,0,0
2020-02-26,7045,Puigpunyent,Mallorca,0,0,0,0,0
2020-02-26,7059,Ses Salines,Mallorca,0,0,0,0,0
2020-02-26,7049,Sant Joan,Mallorca,0,0,0,0,0
2020-02-26,7051,Sant Llorenç des Cardassar,Mallorca,0,0,0,0,0
2020-02-26,7053,Santa Eugènia,Mallorca,0,0,0,0,0
2020-02-26,7055,Santa Margalida,Mallorca,0,0,0,0,0
2020-02-26,7056,Santa Maria del Camí,Mallorca,0,0,0,0,0
2020-02-26,7057,Santanyí,Mallorca,0,0,0,0,0
2020-02-26,7058,Selva,Mallorca,0,0,0,0,0
2020-02-26,7047,Sencelles,Mallorca,0,0,0,0,0
2020-02-26,7060,Sineu,Mallorca,0,0,0,0,0
2020-02-26,7061,Sóller,Mallorca,0,0,0,0,0
2020-02-26,7062,Son Servera,Mallorca,0,0,0,0,0
2020-02-26,7063,Valldemossa,Mallorca,0,0,0,0,0
2020-02-26,7065,Vilafranca de Bonany,Mallorca,0,0,0,0,0
2020-02-26,0,total-mallorca,Mallorca,0,0,0,0,0
2020-02-27,7001,Alaró,Mallorca,0,0,0,0,0
2020-02-27,7003,Alcúdia,Mallorca,0,0,0,0,0
2020-02-27,7004,Algaida,Mallorca,0,0,0,0,0
2020-02-27,7005,Andratx,Mallorca,0,0,0,0,0
2020-02-27,7901,Ariany,Mallorca,0,0,0,0,0
2020-02-27,7006,Artà,Mallorca,0,0,0,0,0
2020-02-27,7007,Banyalbufar,Mallorca,0,0,0,0,0
2020-02-27,7008,Binissalem,Mallorca,0,0,0,0,0
2020-02-27,7009,Búger,Mallorca,0,0,0,0,0
2020-02-27,7010,Bunyola,Mallorca,0,0,0,0,0
2020-02-27,7011,Calvià,Mallorca,0,0,0,0,0
2020-02-27,7012,Campanet,Mallorca,0,0,0,0,0
2020-02-27,7013,Campos,Mallorca,0,0,0,0,0
2020-02-27,7014,Capdepera,Mallorca,0,0,0,0,0
2020-02-27,7016,Consell,Mallorca,0,0,0,0,0
2020-02-27,7017,Costitx,Mallorca,0,0,0,0,0
2020-02-27,7018,Deià,Mallorca,0,0,0,0,0
2020-02-27,7019,Escorca,Mallorca,0,0,0,0,0
2020-02-27,7020,Esporles,Mallorca,0,0,0,0,0
2020-02-27,7021,Estellencs,Mallorca,0,0,0,0,0
2020-02-27,7022,Felanitx,Mallorca,0,0,0,0,0
2020-02-27,7025,Fornalutx,Mallorca,0,0,0,0,0
2020-02-27,7027,Inca,Mallorca,0,0,0,0,0
2020-02-27,7028,Lloret de Vistalegre,Mallorca,0,0,0,0,0
2020-02-27,7029,Lloseta,Mallorca,0,0,0,0,0
2020-02-27,7030,Llubí,Mallorca,0,0,0,0,0
2020-02-27,7031,Llucmajor,Mallorca,0,0,0,0,0
2020-02-27,7033,Manacor,Mallorca,0,0,0,0,0
2020-02-27,7034,Mancor de la Vall,Mallorca,0,0,0,0,0
2020-02-27,7035,Maria de la Salut,Mallorca,0,0,0,0,0
2020-02-27,7036,Marratxí,Mallorca,0,0,0,0,0
2020-02-27,7038,Montuïri,Mallorca,0,0,0,0,0
2020-02-27,7039,Muro,Mallorca,0,0,0,0,0
2020-02-27,7040,Palma,Mallorca,0,0,0,0,0
2020-02-27,7041,Petra,Mallorca,0,0,0,0,0
2020-02-27,7044,Sa Pobla,Mallorca,0,0,0,0,0
2020-02-27,7042,Pollença,Mallorca,0,0,0,0,0
2020-02-27,7043,Porreres,Mallorca,0,0,0,0,0
2020-02-27,7045,Puigpunyent,Mallorca,0,0,0,0,0
2020-02-27,7059,Ses Salines,Mallorca,0,0,0,0,0
2020-02-27,7049,Sant Joan,Mallorca,0,0,0,0,0
2020-02-27,7051,Sant Llorenç des Cardassar,Mallorca,0,0,0,0,0
2020-02-27,7053,Santa Eugènia,Mallorca,0,0,0,0,0
2020-02-27,7055,Santa Margalida,Mallorca,0,0,0,0,0
2020-02-27,7056,Santa Maria del Camí,Mallorca,0,0,0,0,0
2020-02-27,7057,Santanyí,Mallorca,0,0,0,0,0
2020-02-27,7058,Selva,Mallorca,0,0,0,0,0
2020-02-27,7047,Sencelles,Mallorca,0,0,0,0,0
2020-02-27,7060,Sineu,Mallorca,0,0,0,0,0
2020-02-27,7061,Sóller,Mallorca,0,0,0,0,0
2020-02-27,7062,Son Servera,Mallorca,0,0,0,0,0
2020-02-27,7063,Valldemossa,Mallorca,0,0,0,0,0
2020-02-27,7065,Vilafranca de Bonany,Mallorca,0,0,0,0,0
2020-02-27,0,total-mallorca,Mallorca,0,0,0,0,0
2020-02-28,7001,Alaró,Mallorca,0,0,0,0,0
2020-02-28,7003,Alcúdia,Mallorca,0,0,0,0,0
2020-02-28,7004,Algaida,Mallorca,0,0,0,0,0
2020-02-28,7005,Andratx,Mallorca,0,0,0,0,0
2020-02-28,7901,Ariany,Mallorca,0,0,0,0,0
2020-02-28,7006,Artà,Mallorca,0,0,0,0,0
2020-02-28,7007,Banyalbufar,Mallorca,0,0,0,0,0
2020-02-28,7008,Binissalem,Mallorca,0,0,0,0,0
2020-02-28,7009,Búger,Mallorca,0,0,0,0,0
2020-02-28,7010,Bunyola,Mallorca,0,0,0,0,0
2020-02-28,7011,Calvià,Mallorca,0,0,0,0,0
2020-02-28,7012,Campanet,Mallorca,0,0,0,0,0
2020-02-28,7013,Campos,Mallorca,0,0,0,0,0
2020-02-28,7014,Capdepera,Mallorca,0,0,0,0,0
2020-02-28,7016,Consell,Mallorca,0,0,0,0,0
2020-02-28,7017,Costitx,Mallorca,0,0,0,0,0
2020-02-28,7018,Deià,Mallorca,0,0,0,0,0
2020-02-28,7019,Escorca,Mallorca,0,0,0,0,0
2020-02-28,7020,Esporles,Mallorca,0,0,0,0,0
2020-02-28,7021,Estellencs,Mallorca,0,0,0,0,0
2020-02-28,7022,Felanitx,Mallorca,0,0,0,0,0
2020-02-28,7025,Fornalutx,Mallorca,0,0,0,0,0
2020-02-28,7027,Inca,Mallorca,0,0,0,0,0
2020-02-28,7028,Lloret de Vistalegre,Mallorca,0,0,0,0,0
2020-02-28,7029,Lloseta,Mallorca,0,0,0,0,0
2020-02-28,7030,Llubí,Mallorca,0,0,0,0,0
2020-02-28,7031,Llucmajor,Mallorca,0,0,0,0,0
2020-02-28,7033,Manacor,Mallorca,0,0,0,0,0
2020-02-28,7034,Mancor de la Vall,Mallorca,0,0,0,0,0
2020-02-28,7035,Maria de la Salut,Mallorca,0,0,0,0,0
2020-02-28,7036,Marratxí,Mallorca,0,0,0,0,0
2020-02-28,7038,Montuïri,Mallorca,0,0,0,0,0
2020-02-28,7039,Muro,Mallorca,0,0,0,0,0
2020-02-28,7040,Palma,Mallorca,0,0,0,0,0
2020-02-28,7041,Petra,Mallorca,0,0,0,0,0
2020-02-28,7044,Sa Pobla,Mallorca,0,0,0,0,0
2020-02-28,7042,Pollença,Mallorca,0,0,0,0,0
2020-02-28,7043,Porreres,Mallorca,0,0,0,0,0
2020-02-28,7045,Puigpunyent,Mallorca,0,0,0,0,0
2020-02-28,7059,Ses Salines,Mallorca,0,0,0,0,0
2020-02-28,7049,Sant Joan,Mallorca,0,0,0,0,0
2020-02-28,7051,Sant Llorenç des Cardassar,Mallorca,0,0,0,0,0
2020-02-28,7053,Santa Eugènia,Mallorca,0,0,0,0,0
2020-02-28,7055,Santa Margalida,Mallorca,0,0,0,0,0
2020-02-28,7056,Santa Maria del Camí,Mallorca,0,0,0,0,0
2020-02-28,7057,Santanyí,Mallorca,0,0,0,0,0
2020-02-28,7058,Selva,Mallorca,0,0,0,0,0
2020-02-28,7047,Sencelles,Mallorca,0,0,0,0,0
2020-02-28,7060,Sineu,Mallorca,0,0,0,0,0
2020-02-28,7061,Sóller,Mallorca,0,0,0,0,0
2020-02-28,7062,Son Servera,Mallorca,0,0,0,0,0
2020-02-28,7063,Valldemossa,Mallorca,0,0,0,0,0
2020-02-28,7065,Vilafranca de Bonany,Mallorca,0,0,0,0,0
2020-02-28,0,total-mallorca,Mallorca,0,0,0,0,0
2020-02-29,7001,Alaró,Mallorca,0,0,0,0,0
2020-02-29,7003,Alcúdia,Mallorca,0,0,0,0,0
2020-02-29,7004,Algaida,Mallorca,0,0,0,0,0
2020-02-29,7005,Andratx,Mallorca,0,0,0,0,0
2020-02-29,7901,Ariany,Mallorca,0,0,0,0,0
2020-02-29,7006,Artà,Mallorca,0,0,0,0,0
2020-02-29,7007,Banyalbufar,Mallorca,0,0,0,0,0
2020-02-29,7008,Binissalem,Mallorca,0,0,0,0,0
2020-02-29,7009,Búger,Mallorca,0,0,0,0,0
2020-02-29,7010,Bunyola,Mallorca,0,0,0,0,0
2020-02-29,7011,Calvià,Mallorca,0,0,0,0,0
2020-02-29,7012,Campanet,Mallorca,0,0,0,0,0
2020-02-29,7013,Campos,Mallorca,0,0,0,0,0
2020-02-29,7014,Capdepera,Mallorca,0,0,0,0,0
