date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-03-05,0,total-menorca,Menorca,0,0,0,0,0
2020-03-06,7002,Alaior,Menorca,0,0,0,0,0
2020-03-06,7064,Es Castell,Menorca,0,0,0,0,0
2020-03-06,7015,Ciutadella de Menorca,Menorca,0,0,0,0,0
2020-03-06,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-06,7032,Maó,Menorca,0,0,0,0,0
2020-03-06,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-06,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-06,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-06,0,total-menorca,Menorca,0,0,0,0,0
2020-03-07,7002,Alaior,Menorca,0,0,0,0,0
2020-03-07,7064,Es Castell,Menorca,1,0,0,0,1
2020-03-07,7015,Ciutadella de Menorca,Menorca,0,0,0,0,0
2020-03-07,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-07,7032,Maó,Menorca,0,0,0,0,0
2020-03-07,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-07,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-07,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-07,0,total-menorca,Menorca,1,0,0,0,0.2
2020-03-08,7002,Alaior,Menorca,0,0,0,0,0
2020-03-08,7064,Es Castell,Menorca,1,0,0,0,1
2020-03-08,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.3333333333333333
2020-03-08,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-08,7032,Maó,Menorca,0,0,0,0,0
2020-03-08,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-08,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-08,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-08,0,total-menorca,Menorca,2,0,0,0,0.3333333333333333
2020-03-09,7002,Alaior,Menorca,0,0,0,0,0
2020-03-09,7064,Es Castell,Menorca,1,0,0,0,1
2020-03-09,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.5
2020-03-09,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-09,7032,Maó,Menorca,0,0,0,0,0
2020-03-09,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-09,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-09,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-09,0,total-menorca,Menorca,2,0,0,0,0.3333333333333333
2020-03-10,7002,Alaior,Menorca,1,0,0,0,0.5
2020-03-10,7064,Es Castell,Menorca,1,0,0,0,0.16666666666666666
2020-03-10,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.5
2020-03-10,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-10,7032,Maó,Menorca,0,0,0,0,0
2020-03-10,7037,Es Mercadal,Menorca,0,0,0,0,0
