date,region_code,region,illa,cases,recovered,active_cases,deceased
2020-11-30,07027,Inca,Mallorca,729,555,159,11
2020-11-30,07029,Lloseta,Mallorca,99,61,37,1
2020-11-30,07030,Llubí,Mallorca,35,27,8,0
2020-11-30,07034,Mancor de la Vall,Mallorca,24,19,5,0
2020-11-30,07035,Maria de la Salut,Mallorca,38,32,6,0
2020-11-30,07036,Marratxí,Mallorca,827,689,132,7
2020-11-30,07038,Montuïri,Mallorca,100,63,24,11
2020-11-30,07039,Muro,Mallorca,121,90,29,3
2020-11-30,07040,Palma,Mallorca,11777,9866,1695,235
2020-11-30,07042,Pollença,Mallorca,213,170,42,2
2020-11-30,07043,Porreres,Mallorca,52,46,8,0
2020-11-30,07046,Sant Antoni de Portmany,Eivissa,586,513,71,5
2020-11-30,07041,Petra,Mallorca,32,24,9,0
2020-11-30,07045,Puigpunyent,Mallorca,23,19,5,0
2020-11-30,07044,Sa Pobla,Mallorca,310,203,108,0
2020-11-30,07049,Sant Joan,Mallorca,113,53,44,11
2020-11-30,07050,Sant Joan de Labritja,Eivissa,56,51,6,0
2020-11-30,07048,Sant Josep de sa Talaia,Eivissa,500,459,41,1
2020-11-30,07051,Sant Llorenç des Cardassar,Mallorca,95,78,15,2
2020-11-30,07052,Sant Lluís,Menorca,40,33,6,1
2020-11-30,07053,Santa Eugènia,Mallorca,15,8,7,0
2020-11-30,07054,Santa Eulària des Riu,Eivissa,559,472,85,11
2020-11-30,07055,Santa Margalida,Mallorca,177,126,51,0
2020-11-30,07056,Santa Maria del Camí,Mallorca,173,148,24,1
2020-11-30,07057,Santanyí,Mallorca,165,114,49,3
2020-11-30,07058,Selva,Mallorca,74,48,25,2
2020-11-30,07047,Sencelles,Mallorca,64,38,25,1
2020-11-30,07059,Ses Salines,Mallorca,34,29,4,1
2020-11-30,07060,Sineu,Mallorca,47,37,8,1
2020-11-30,07061,Sóller,Mallorca,317,183,111,19
2020-11-30,07062,Son Servera,Mallorca,135,120,15,2
2020-11-30,07063,Valldemossa,Mallorca,29,24,4,1
2020-11-30,07065,Vilafranca de Bonany,Mallorca,79,74,5,1
2020-11-30,07002,Alaior,Menorca,85,63,22,0
2020-11-30,07001,Alaró,Mallorca,130,107,22,1
2020-11-30,07003,Alcúdia,Mallorca,215,170,47,1
2020-11-30,07004,Algaida,Mallorca,64,52,12,1
2020-11-30,07005,Andratx,Mallorca,188,117,71,2
2020-11-30,07901,Ariany,Mallorca,27,17,10,0
2020-11-30,07006,Artà,Mallorca,130,111,20,0
2020-11-30,07007,Banyalbufar,Mallorca,6,5,1,0
2020-11-30,07008,Binissalem,Mallorca,154,117,36,1
2020-11-30,07009,Búger,Mallorca,9,9,0,0
2020-11-30,07010,Bunyola,Mallorca,100,84,14,3
2020-11-30,07011,Calvià,Mallorca,837,698,122,22
2020-11-30,07013,Campos,Mallorca,135,115,19,2
2020-11-30,07014,Capdepera,Mallorca,157,117,37,2
2020-11-30,07015,Ciutadella de Menorca,Menorca,321,271,47,3
2020-11-30,07012,Campanet,Mallorca,36,28,8,0
2020-11-30,07016,Consell,Mallorca,71,64,7,0
2020-11-30,07017,Costitx,Mallorca,14,9,5,0
2020-11-30,07018,Deià,Mallorca,7,6,1,0
2020-11-30,07026,Eivissa,Eivissa,1737,1555,182,9
2020-11-30,07064,Es Castell,Menorca,59,39,20,0
2020-11-30,07037,Es Mercadal,Menorca,30,24,2,4
2020-11-30,07902,Es Migjorn Gran,Menorca,2,2,0,0
2020-11-30,07019,Escorca,Mallorca,2,2,0,0
2020-11-30,07020,Esporles,Mallorca,96,84,11,1
2020-11-30,07021,Estellencs,Mallorca,1,1,0,0
2020-11-30,07022,Felanitx,Mallorca,245,187,53,5
2020-11-30,07023,Ferreries,Menorca,6,6,0,0
2020-11-30,07024,Formentera,Formentera,163,147,15,1
2020-11-30,07025,Fornalutx,Mallorca,7,0,7,0
2020-11-30,07028,Lloret de Vistalegre,Mallorca,5,6,0,0
2020-11-30,07031,Llucmajor,Mallorca,672,582,86,4
2020-11-30,07033,Manacor,Mallorca,958,788,164,11
2020-11-30,07032,Maó,Menorca,234,192,37,6
