date,region_code,region,illa,cases,recovered,active_cases,deceased
2020-10-19,07027,Inca,Mallorca,454,332,114,7
2020-10-19,07029,Lloseta,Mallorca,27,22,5,0
2020-10-19,07030,Llubí,Mallorca,25,23,2,0
2020-10-19,07034,Mancor de la Vall,Mallorca,5,4,1,0
2020-10-19,07035,Maria de la Salut,Mallorca,16,16,0,0
2020-10-19,07036,Marratxí,Mallorca,563,470,90,5
2020-10-19,07038,Montuïri,Mallorca,59,18,33,7
2020-10-19,07039,Muro,Mallorca,63,54,7,3
2020-10-19,07040,Palma,Mallorca,8476,7042,1260,199
2020-10-19,07042,Pollença,Mallorca,97,66,31,2
2020-10-19,07043,Porreres,Mallorca,38,36,4,0
2020-10-19,07046,Sant Antoni de Portmany,Eivissa,377,333,45,2
2020-10-19,07041,Petra,Mallorca,0,0,0,0
2020-10-19,07045,Puigpunyent,Mallorca,16,9,8,0
2020-10-19,07044,Sa Pobla,Mallorca,150,127,24,0
2020-10-19,07049,Sant Joan,Mallorca,100,45,40,10
2020-10-19,07050,Sant Joan de Labritja,Eivissa,40,37,4,0
2020-10-19,07048,Sant Josep de sa Talaia,Eivissa,373,336,37,1
2020-10-19,07051,Sant Llorenç des Cardassar,Mallorca,36,27,7,2
2020-10-19,07052,Sant Lluís,Menorca,26,23,2,1
2020-10-19,07053,Santa Eugènia,Mallorca,4,4,0,0
2020-10-19,07054,Santa Eulària des Riu,Eivissa,331,269,62,9
2020-10-19,07055,Santa Margalida,Mallorca,82,67,15,0
2020-10-19,07056,Santa Maria del Camí,Mallorca,110,99,10,1
2020-10-19,07057,Santanyí,Mallorca,57,52,5,1
2020-10-19,07058,Selva,Mallorca,21,15,6,1
2020-10-19,07047,Sencelles,Mallorca,22,19,2,1
2020-10-19,07059,Ses Salines,Mallorca,13,11,1,1
2020-10-19,07060,Sineu,Mallorca,31,27,2,1
2020-10-19,07061,Sóller,Mallorca,257,151,90,14
2020-10-19,07062,Son Servera,Mallorca,72,63,9,2
2020-10-19,07063,Valldemossa,Mallorca,24,20,3,1
2020-10-19,07065,Vilafranca de Bonany,Mallorca,48,33,15,1
2020-10-19,07002,Alaior,Menorca,25,14,11,0
2020-10-19,07001,Alaró,Mallorca,77,66,10,1
2020-10-19,07003,Alcúdia,Mallorca,154,132,25,0
2020-10-19,07004,Algaida,Mallorca,43,37,6,1
2020-10-19,07005,Andratx,Mallorca,72,60,12,2
2020-10-19,07901,Ariany,Mallorca,11,10,1,0
2020-10-19,07006,Artà,Mallorca,58,54,5,0
2020-10-19,07007,Banyalbufar,Mallorca,5,4,1,0
2020-10-19,07008,Binissalem,Mallorca,101,81,19,1
2020-10-19,07009,Búger,Mallorca,4,3,1,0
2020-10-19,07010,Bunyola,Mallorca,69,58,8,3
2020-10-19,07011,Calvià,Mallorca,598,483,99,21
2020-10-19,07013,Campos,Mallorca,87,79,8,2
2020-10-19,07014,Capdepera,Mallorca,120,80,38,2
2020-10-19,07015,Ciutadella de Menorca,Menorca,225,184,38,3
2020-10-19,07012,Campanet,Mallorca,18,13,5,0
2020-10-19,07016,Consell,Mallorca,30,26,4,0
2020-10-19,07017,Costitx,Mallorca,7,4,3,0
2020-10-19,07018,Deià,Mallorca,7,6,1,0
2020-10-19,07026,Eivissa,Eivissa,1183,1016,173,4
2020-10-19,07064,Es Castell,Menorca,20,15,5,0
2020-10-19,07037,Es Mercadal,Menorca,27,22,2,3
2020-10-19,07902,Es Migjorn Gran,Menorca,2,1,1,0
2020-10-19,07019,Escorca,Mallorca,1,0,1,0
2020-10-19,07020,Esporles,Mallorca,62,54,7,1
2020-10-19,07021,Estellencs,Mallorca,0,0,0,0
2020-10-19,07022,Felanitx,Mallorca,110,72,33,5
2020-10-19,07023,Ferreries,Menorca,1,1,0,0
2020-10-19,07024,Formentera,Formentera,139,129,9,1
2020-10-19,07025,Fornalutx,Mallorca,0,0,0,0
2020-10-19,07028,Lloret de Vistalegre,Mallorca,3,2,2,0
2020-10-19,07031,Llucmajor,Mallorca,502,419,80,3
2020-10-19,07033,Manacor,Mallorca,406,305,99,8
2020-10-19,07032,Maó,Menorca,133,88,40,6
